"id_marche","date_notification","objet_marche","montant_marche","id_acheteur","code_postal_acheteur"
"2023-CONV-003","2022-12-14","Marche d'assurance statutaire","0.1000","21780575300019","78470"
"2024240985","2024-10-17","TRAVAUX DE CONFORTEMENT DES PROTECTIONS HYDRAULIQUES ET DES OUVRAGES D'ART LE LONG DE LA LIGNE DES CHEMINS DE FER DE PROVENCE LOT 3 : SAINT ANDRE LES ALPES - DIGNE","13200000.0000","23130002100012","04"
"20240236","2024-12-11","LOCATION D ENGINS DE TERRASSEMENT AVEC CHAUFFEUR POUR LA REALISATION D OPERATIONS ARCHEOLOGIQUES ANNEES 2025 ET 2026","200000.0000","22530001100015","53"
"2024240601","2024-05-17","TRAVAUX DE REHABILITATION FONCTIONNELLE ET ENERGETIQUE DE LA DEMI PENSION DU LYCEE JEAN LURCAT MARTIGUES LOT 8 EQUIPEMENTS CUISINE","554083.5700","23130002100012","13"
"202525FAB008","2025-06-27","Tvx cloisons/doublage/plafonds collège Mont d'Or Lot08","621949.9200","22040001400019","04995"
"202525FAB001","2025-06-27","Tvx démolition/désamiantage/GO collège Mont d'Or Lot01","2067588.1900","22040001400019","04995"
"202525FAB012","2025-06-27","Tvx peinture collège Mont d'Or Lot12","175332.3400","22040001400019","04995"
"202424000265","2024-10-03","MS 5 - RESTAURATION DE L'ENSEMBLE DE MOSAIQUES DITES DE LA MAISON CARREE","120715.2400","21300189400012","30033"
"202625000375","2026-01-21","AC BDC SPIE BULDING SOLUTIONS - LOT 9 ELECTRICITE/COURANT FAIBLE","1000000.0000","21300189400012","30033"
"202525000175","2025-08-06","Lot 3 ¿ Eclairage public, distribution électrique, STL","255468.6300","21300189400012","30033"
"202222C003","2022-03-28","ACHAT UNIVERS POMPIERS ","66666666.6700","28691200100042","FRK26"
"202625000377","2026-01-21","AC BDC MRL - LOT 10 PEINTURE/SOL","666666.6800","21300189400012","30033"
"2025250102","2025-12-29","LOT2 ¿  VOIRIE","357714.0000","24300064300045","30947"
"2026-03-SMALCL","2026-01-01","ASSURANCE DOMMAGES AUX BIENS","61353.9800","20005467400011","76440"
"20242023 24 14","2024-03-13","ELECTRICITE COURANTS FORTS-COURANTS FAIBLES-LOT 14","464409.3100","21690275900010","69151"
"202525121","2026-01-01","TRAVAUX DE VOIRIE ET D AMENAGEMENTS EXTERIEURS DANS DIVERS SITES DU CONSEIL DEPARTEMENTAL DE L ORNE","8800000.0000","22610001400134","61000"
"2025/TrvxInter","2025-12-01","Travaux de sécurisation AEP de l¿UDI de Bully Mesnières ¿ Commune de Saint Martin l¿Hortier","635069.0000","20004142400058","76270"
"2024A04","2024-03-06","MOE IMPLANTATION 9 STATIONS DE CHARGE VEHICULES ELECTRIQUES","285200.0000","20008972000011","69574"
"2025ELC19-03","2025-12-22","MS N° 2 RELATIF A AC 2024-SIEEENAC44 - FOURNITURE ET LIVRAISON DE MATERIELS ELECTRIQUES POUR L ECLAIRAGE PUBLIC - LOT 3","60000.0000","25580118500018","58270"
"2024M23N24L04","2024-03-19","23-24 Lot 04 CHARPENTE BOIS","248629.0400","20007272600017","44110"
"202500PF25-076","2025-10-01","FOURNITURE  D'ELECTRICITE ET DES SERVICES ASSOCIES POUR UN ENSEMBLE DE POINTS DE LIVRAISON DU DEPT DES H-A","4700000.0000","22050001100089","05000"
"20252707340401","2026-01-13","LOT 1 - Travaux réhabilitation des ouvrages pluviaux","103400.0000","24800049900025","80800"
"202400PF24-120","2025-01-01","HEBERGEMENT, MAINTENANCE ET INFOGERANCE DU SYSTEME D'ARCHIVAGE ELECTRONIQUE DES HAUTES-ALPES","270000.0000","22050001100089","05000"
"20252700201002","2025-12-19","LOT 2 - Responsabilité civile et risques annexes 2026 2029","46920.1600","24800049900025","80800"
"2024M23N24L18","2024-03-19","23-24 Lot 18 ELECTRICITE CFO CFA","461015.2500","20007272600017","44110"
"20242024011","2024-08-05","GR65: REQUALIFICATION DES PREMIERS KMS DU CHEMIN DE ST JACQUES DE COMPOSTELLE","1173960.3000","20007341900018","43000"
"20252025-07","2025-04-14","MAISON DE SANTE LOT 7 PLATRERIE PEINTURE - BATI ET DECO ","168000.0000","21430111100016","43340"
"2025252009","2025-12-10","ABONNEMENT NUMERIQUE DE LA REGION PROVENCE ALPES COTE D AZUR AUX SERVICES D INFORMATION SPECIALISES D AEF INFO, OUTIL DE VEILLE STRATEGIQUE EN TEMPS REEL. ","151340.0000","23130002100012","13"
"2023F052505","2024-08-23","VWR INTERNATIONAL PRODUITS PHARMACEUTIQUES ET PETITS MATERIELS","792000.0000","22160001800016","16000"
"2024240676","2024-06-07","TRAVAUX DE MISE EN SURETE DU COLLEGE ROUMANILLE A AVIGNON (84) - LOT 1 : VRD, GO, COUVERTURE, PLATRERIE, PEINTURE","375190.6600","23130002100012","84"
"2025303668RE","2025-10-24","RD 232 &#8211; PR 0+220 A 0+260 &#8211; TRAVAUX DE CONFORTEMENT DE FALAISE SUR LA COMMUNE DE SAIGNON","104961.0000","22840001600017","84"
"202402 BDC01","2024-11-28","ETUDE DIAG. SCHEMA DIRECTEUR AEP PGGSE","480707.0000","20009657600026","24100"
"2023231961","2024-01-25","MARCHE SUBSEQUENT 2 RELATIF A L ELABORATION D UN PRORAMME DETAILLE ET ASSISTANCE A LA PASSATION D UN MARCHE DE MAITRISE D OEUVRE DU NOUVEAU SYSTEME DE SIGNALISATION DES CHEMINS DE FER DE PROVENCE","127805.0000","23130002100012","06"
"202401L1 BDC16","2025-07-31","ACCORD CADRE A BONS DE COMMANDES - LOT 1 - BDC 16 COMMUNE DE BARDOU RTE DE LA FONTAINE","112025.0000","20009657600026","24100"
"2026TRA05SOREL","2022-09-14","TRAVAUX DE RESEAUX EXTENSIONS EFFACEMENTS RENFORCEMENS DES RESEAUX DE DISTRIBUTION PUBLIQUE D'ELECTRICITE D'INFRASTRUCTURE DE COMMUNICATION ELECTRONIQUE ET D'ECLAIRAGE PUBLIC TRAVAUX DIVERS  ANNEE 2026","1700000.0000","20008247700015","53810"
"2024241042","2024-10-14","CONSTRUCTION DU BATIMENT DES ARCHIVES REGIONALES A BOUC BEL AIR (13)","689486.8800","23130002100012","13"
"202401L3 BDC17","2025-09-03","ACCORD CADRE A BONS DE COMMANDES  LOT 3  BDC17  COMMUNE DE MAURENS les combettes","42355.5000","20009657600026","24100"
"20242024_0431","2024-08-08","ASTRE-RH Maintenance du progiciel et  prestations associées","2500000.0000","20005379100014","34000"
"2024MA230135","2024-01-04","2023-16 Lot no6 : Mini Pelles - LOCATION DE MATERIELS","90000.0000","21240037800015","24100"
"202625F82000","2025-11-17","CARTES APPROVISION CARBURANT VERGEZE 2026-LOT 23","72916.6700","28300001600032","30"
"2024V2D0021PA","2024-11-05","MARCHE GLOBAL DE PERFORMANCE POUR LA CONCEPTION RÉALISATION EXPLOITATION ET MAINTENANCE CONCERNANT LA FUTURE CITE DE L'ALIMENTATION MPT","5299000.0000","21340172201787","34172"
"2025032","2025-05-12","VRD - GROS OEUVRES ","544986.2700","21340057500014","34170"
"2024TR0101","2024-03-04","CONSTRUCTION GROUPE SCOLAIRE","9603717.8100","21340088000018","34660"
"202323F03001","2023-06-12","TENUES PROTECT TEXTILES FEUX URB +REP 2026","412500.0000","28300001600032","30"
"202625F76000","2025-11-17","CARTES APPROVISION CARBURANT ST GENIES MALGOIRES 2026-LOT 17","72916.6700","28300001600032","30"
"2022M1D0021MG","2022-03-31","TRAVAUX DE MAINTENANCE ET DE GROSSES REPARATIONS DES EQUIPEMENTS GENIE CLIMATIQUE DES BATIMENTS METROPOLITAINS","4800000.0000","24340001700022","34000"
"20251125","2026-01-15","RD 21- AMENAGEMENT D'UN CARREFOUR GIRATOIRE SUR LA COMMUNE D'HASPARREN","369996.0000","22640001800876","DEP"
"202625000382","2026-01-21","AC BDC T2FM - LOT 14 PLOMBERIE/VENTILATION","1000000.0000","21300189400012","30033"
"2022M2022001","2022-05-25","LOT 1 TRAVAUX DE GENIE CIVIL ET DE FIBRE OPTIQUE","7200000.0000","21300189400012","30033"
"20220142","2022-07-12","RN 162 SUD AMGT ENTRE LAVAL ET LE LION D'ANGERS ASSISTANCE A MAITRISE D'OUVRAGE - ETUDE D'OPPORTUNITE PHASE 1 et 2 ETUDES PREALABLES - DOSSIERS REGLEMENTAIRS ET DE DECLARATION D'UTILITE PUBLIQUE - AUTORISATION ENVIRONNEMENTALE UNIQUE EN CONCERTATION","858300.0000","22530001100015","53"
"20251040","2025-07-17","RD238 - CREATION D'UNE VOIE VERTE SUR LES COMMUNES DE BIDOS ET D'OLORON-SAINTE-MARIE","505488.0000","22640001800876","DEP"
"2024-N LOT700","2024-09-10","CONSTRUCTION HALLE COUVERTE - LOT7 VRD","155504.1400","21760165700018","76320"
"202424TX05-01","2024-08-29","CONSTRUCTION D'UN COMPLEXE SPORTIF A BOIRARGUES - Lot 01 : GROS OEUVRE","2660000.0000","21340129200015","34970"
"202625F87000","2025-11-17","CARTES APPROVISION CARBURANT CS BELLEGARDE 2026 -LOT 28","41666.6700","28300001600032","30"
"202424000374","2024-12-11","LOT 3 - TOUS RISQUES EXPOSITIONS","86337.2400","21300189400012","30033"
"202625005ACB00","2026-01-01","AC Prestations de nettoyage de bâtiments communaux","1800000.0000","21740225400015","74152"
"20261241","2026-01-19","LOT 12- ESPACES VERTS - ZONE A- TRAVAUX D'ENTRETIEN, DE MAINTENANCE ET DE GROSSES REPARATIONS DES BATIMENTS DEPARTEMENTAUXET DES COLLEGES PUBLICS DE L'HERAULT","2800000.0000","22340001100076","34000"
"202507","2025-02-13","Location, mise en place, administration et maintenance d'une Solution Informatique de Management (SIME) en mode SAAS","51609.0100","25330347300057","33300"
"202625F85000","2025-11-17","CARTES APPROVISION CARBURANT CS BAGARD 2026-LOT 26","41666.6700","28300001600032","30"
"2025196TVXVRDO","2025-06-19","Petits travaux de voirie - RD211, Montée du Château et Montée de la Calade","45497.2200","21260196700012","26760"
"2022AS-0003","2021-12-13","ASSURANCE VEHICULES A MOTEUR SMACL","60000.0000","21760429700010","76240"
"202625F73000","2025-11-17","CARTES APPROVISION CARBURANT CS MEJANNES LE CLAP -LOT 14","72916.6700","28300001600032","30"
"202323M071","2024-04-25","TRAVAUX CONSTRUCTION 3eme CS MONTPELLIER / LOT 12 ELECTRICITE","647900.0000","28340049700022","34"
"20240835","2025-02-11","TRAVAUX DE REHABILITATION ET REMPLACEMENT DE LA PASSERELLE DE L'OUVRAGE UHABIA - RD 810 A BIDART","1253509.9800","22640001800876","DEP"
"20262500763","2025-07-15","Accord Cadre multi-attributaire à marchés subséquents - Fourniture et Acheminement de Gaz","390480.0000","26750040300048","75020"
"2025250260","2025-12-02","Marché de travaux relatif à l'aménagement de la rue de la Pimpinelle sur la commune de Saint-Gilles","140947.8000","21300258700011","30800"
"202625F79000","2025-11-17","CARTES APPROVISION CARBURANT  SOMMIERES 2026-LOT 20","72916.6700","28300001600032","30"
"2026260002011","2025-12-18","Tenues de pluie","52000.0000","28640002300029","64016"
"2025R250014","2025-06-03","LOT 2 : COMMUNICATION TERRITORIALE","1800000.0000","24300064300151","30947"
"2022206","2023-05-12","TRAVAUX DE RESTRUCTURATION ET D'EXTENSION DU COLLEGE D'ARZACQ-ARRAZIGUET LOT 7 SERRURERIE","170606.0000","22640001800876","DEP"
"202501-13","2024-12-06","Epicerie","875000.0000","26750033800012","75013"
"2026260002012","2025-12-18","Gants de protection de type B et C","76000.0000","28640002300029","64016"
"2026260002016","2025-12-18","Chaussures de protection de type A et C","636000.0000","28640002300029","64016"
"20242023-22-01","2024-01-01","Curage et assainissement des postes de relevage - Secteur Ardèche","80000.0000","20004049100140","26241"
"202524016MAR00","2025-01-08","Entretien et maintenance ascenseurs, élévateurs et monte-charges des bâtiments communaux","60207.4800","21740225400015","74152"
"2026260002004","2025-12-18","Tenues de service et dintervention","360000.0000","28640002300029","64016"
"202625000170","2026-01-08","Lot 3 : Couverture","160437.8800","21300189400012","30033"
"2022-01-03 L3","2023-01-01","Fruits légumes et pdt surgelés","460959.0000","26750036100014","75016"
"20252500303","2025-03-20","FACADES - IRE - BARDAGE","50847.0000","21300258700011","30800"
"202424CVD009","2024-08-19","Fournitures Pièces détachées matériels CNH - lot1","100000.0000","22040001400019","04995"
"202424000306","2024-10-28","MISSIONS DE DIAGNOSTICS PONCTUELS IMMOBILIERS","88000.0000","21300189400012","30033"
"2023230030","2023-06-05","TRAVAUX D AMELIORATION DE LA STABILITE DES OUVRAGES D ART ET DES TALUS ROUTIERS LOT 02 PAYS DU PLATEAU DE LANNEMEZAN DES VALLEES DES NESTES ET BAROUSSE","5600000.0000","22650001500012","65"
"202323000128","2023-03-28","Lot 3 : Structure enveloppe - Construction du Palais des Congrès","22944000.0000","21300189400012","30033"
"202524.017AC","2025-01-23","Nettoyage des vitres des résidences d'accueil pour personnes agees du CCAS de Villeurbanne","80000.0000","26691018100343","69601"
"2021S052","2022-02-21","FAUCHAGE DES DEPENDANCES DES ROUTES DEPARTEMENTALES LOT 2 UNITE DEPARTEMENTALE DE L AGENAIS  CE NERAC PORT ST","619291.6700","22470001300424","47"
"202424CAB024","2024-07-03","Trx urgents Lot 24 Menuiserie PVC-BOIS-ALU Stores vitrages  Digne Castellane","240000.0000","22040001400019","04995"
"202424000350","2024-12-17","ACQUISITION D'UNE LICENCE D'UTILISATION - SOLUTION DE PUBLICATION MULTIMEDIA MUSEOGRAPHIQUE","54000.0000","21300189400012","30033"
"2024M2024002-4","2024-08-09","AC A BDC QUALICONSULT - LOT 1 MISSIONS DE CONTROLE TECHNIQUE","660000.0000","24300064300045","30947"
"2025011","2025-08-11","Contrat d'exploitation des installations technique de chauffage, ventilation et climatisation P2 et P3","131108.0000","21380200200013","38560"
"202625000376","2026-01-21","AC BDC PAPERON - LOT 10 PEINTURE/SOL","666666.6800","21300189400012","30033"
"202500PF25-077","2025-09-30","FOURNITURE  D'ELECTRICITE ET DES SERVICES ASSOCIES POUR UN ENSEMBLE DE POINTS DE LIVRAISON DU DEPT DES H-A -GRD-EDSB","600000.0000","22050001100089","05000"
"2022301810BA","2022-02-22","Maintenance des portes, barrières, portails automatiques, rideaux métalliques, barrières levantes, bornes escamotables du patrimoine du Conseil départemental de Vaucluse.","800000.0000","22840001600017","84"
"2025ELC19-04","2026-01-05","MS N° 2 RELATIF A AC 2024-SIEEENAC45 - FOURNITURE ET LIVRAISON DE MATERIELS ELECTRIQUES POUR L ECLAIRAGE PUBLIC - LOT 4","55000.0000","25580118500018","58270"
"20242735200","2024-05-28","24_2735_2_00 Acquisition de machines de nettoyage, services associés et autres prestations","1200000.0000","22910228000018","91000"
"202590729","2026-01-05","MS 2025-90729 TRX PPMS LYCEE BREHOULOU FOUESNANT","77574.8600","23350001600040","29170"
"2024.04.MF.ENF","2024-06-21","CONFECTION ET LIVRAISON DE REPAS LOT No 2 MULTI ACCUEIL","22063.5100","21440110100016","44390"
"202625000383","2026-01-21","AC BDC AXIMA CONCEPT - LOT 14 PLOMBERIE/VENTILATION","1000000.0000","21300189400012","30033"
"202524.017","2025-01-23","Nettoyage des vitres des résidences d'accueil pour personnes âgées du CCAS de Villeurbanne","20000.0000","26691018100012","69601"
"20252025 036","2025-12-04","Lot 1 - Terrassement-VRD-Equipements complémentaires","87463.0000","25840230400012","84510"
"20250018","2025-04-22","Lot A3 : CHARPENTE BOIS - COUVERTURE - BARDAGE","132752.5300","21430251500017","43750"
"20262026-001","2026-01-07","FOURNITURE D'UN BILAN SOCIO ECONOMIQUE","202400.0000","92159151700013","31000"
"20252707340402","2026-01-21","LOT 2 - Travaux espaces verts","56228.5000","24800049900025","80800"
"2024SOM3","2023-10-16","ABONNEMENT DE SERVICES DE TELEPHONIE MOBILE","9999999.0000","20007099300015","80100"
"20252025LOT12","2025-03-31","LOT 12 AGENC INTERIEUR SIGNALETIQUE","81011.9600","26380009600012","38460"
"20260501","2026-01-19","Gros uvre","958309.7900","21950680500015","95400"
"2025018","2025-09-19","Travaux sécurisation falaise école O.Tordo","715000.0000","21060147200017","06690"
"2024D01","2024-08-22","Mission dAssistance à Maîtrise dOuvrage (AMO) relative à la réhabilitation des casiers 1, 2, 3 et équipement casier 4 de lISDND de Belle-Ile-en-Mer ","84360.0000","24560046500133","56360"
"2023B04","2023-05-26","Fourniture, infogérance et maintenance du parc informatique de la Communauté de Communes de Belle Île en Mer","300000.0000","24560046500133","56360"
"2025FORGE-06","2025-01-22","LOT 6 - MENUISERIES INTERIEURES","52224.0300","21560004000012","56190"
"2025153","2026-01-08","2025/153-Vérifications réglementaires des équipements et installations des bâtiments du Conseil Départemental de la Corrèze (hors collèges) et de l'Espace 1000 Sources à Bugeat","130000.0000","22192720500197","19005"
"2025240021T","2024-11-18","NVELLE USINE PROD EP DE MEDOUS ET DECONSTR USINE ACTUELLE","7782600.0000","20009942200012","65000"
"2026260150001","2024-11-06","POUR 2026 A 2028 LOT1","2000000.0000","21950268900017","95140"
"202612","2026-01-13","TOURNEE DES VOEUX 2026","41188.7800","23450002300028","45000"
"202620240303","2025-01-10","FOURNITURE ET ACHEMINEMENT DE GAZ","1562500.0000","21600175000019","60800"
"20250248","2025-10-23","ACHEMINEMENT FOURNITURE ELECTRICITE","3710000.0000","20005684400018","50129"
"2024SE01/07","2024-11-07","Droits statutaires","68103.3500","21340058300018","34160"
"202620240301","2025-01-10","FOURNITURE ET ACHEMINEMENT D ELECTRICITE ","1700000.0000","21600175000019","60800"
"202625AS048","2025-11-13","SCES DE NETTOYAGE TOITURES GOUTTIERES DESCENTES ET CHENEAUX BAT","181288.8000","20006930000016","65000"
"202520253L11","2025-04-02","LOT 11 - ÉLECTRICITÉ - COURANTS FORTS ET FAIBLES","51748.0000","28370011000085","37240"
"2024153","2025-01-01","CHAUSSURES ET BOTTES DE SECURITE, ACCESSOIRES CHAUSSANTS","480000.0000","22370001400010","37000"
"2024TVXECOLE12","2024-04-19","Reconstruction école publique - LOT No11 -  faux plafond demonatable","72000.0000","21530119300011","53970"
"2025036","2025-06-12","MENUISERIES INTERIEURES - MOBILIER","40899.3400","21340057500014","34170"
"202520253L12","2025-04-02","LOT 12 - CHAUFFAGE - VENTILATION - PLOMBERIE","98697.0300","28370011000085","37240"
"202401L3 BDC14","2025-09-03","ACCORD CADRE A BONS DE COMMANDES  LOT 3  BDC14  COMMUNE DE MAURENS impasse des lèches","49099.4000","20009657600026","24100"
"2021M08700","2021-11-30","FABRICATION ET MISE EN ?UVRE D&#8217;ENROBÉS COULES A FROID POUR REVETEMENTS DE CHAUSSÉE ET TROTTOIRS SUR LE TERRITOIRE DE LA VILLE DE LAVAL ET LAVAL AGGLOMÉRATION (GROUPEMENT DE COMMANDE)","480000.0000","21530130000012","53130"
"20250002","2025-01-17","RD 962 CONSTRUCTION DU PASSAGE INFERIEUR ENTRE LES ZI DES TOUCHES ET DES MORANDIERES ET D'UNE VOIE VERTE JUSQU'A L'ECHANGEUR DE NIAFLES","1105388.6800","22530001100015","53"
"202525MS01001","2025-12-02","ASSURANCE DES VEHICULES A MOTEUR ET RISQUES ANNEXES","185165.4400","21780165300015","78340"
"20250207","2025-07-18","Raccordement de VIAS au réseau Syndical TAVAUX SANS TRANCHEES","1394250.0000","25340065900012","34340"
"2026-09","2026-01-19","LOT1: TRAVAUX DE MENUISERIES BOIS, ALUMINIUM, PVC ET SERRURERIE/METALLERIE DANS LES BATIMENTS COMMUNAUX","800000.0000","21940046200012","94700"
"20251100000000","2025-12-23","CLIMATISATION DU GROUPE SCOLAIRE ""LES OLIVIERS""","68003.2100","21060108400010","06550"
"2025002 LOT2","2025-01-06","TRAVAUX POLE SANTE LOT2 GROS OEUVRE","182230.0000","21300147200017","30147"
"20252025-13/1","2025-12-04","Mise à disposition de bennes-Déchetteried'Oyonnax-Veyziat","1888500.0000","20004293500011","01117"
"2026-11","2026-01-16","LOT3 :TRAVAUX DE MENUISERIES BOIS,ALUMINIUM,PVC ET SERRURERIE/METTALERIE DANS LES BATIMENTS COMMUNAUX","400000.0000","21940046200012","94700"
"20252025-13/2","2025-12-04","Mise à disposition bennes-Déchetterie d'Izernore","2376000.0000","20004293500011","01117"
